text,label,persona,source_type,scenario,source_file
Ya la… just got a bit down. My mum need money suddenly lor.,love_scam,xmm,synthetic,Fake Emergency - Need Money,xmm_scam_dataset.csv
"My mum just got hospital bill, I must pay lor. I only got 100 left in my account.",love_scam,xmm,synthetic,Fake Emergency - Need Money,xmm_scam_dataset.csv
Aiyo… today got no energy leh. My heart is broken one.,love_scam,xmm,synthetic,Fake Emergency - Need Money,xmm_scam_dataset.csv
Wah suddenly so nice... I almost cry sia 😭,love_scam,xmm,synthetic,Fake Emergency - Need Money,xmm_scam_dataset.csv
"Wah suddenly reply so fast, got free lor? I just text to check if you still remember me 😭",love_scam,xmm,synthetic,Fake Emergency - Need Money,xmm_scam_dataset.csv
Ya la… just got a bit down temp. You not come with me cheer up is?,love_scam,xmm,synthetic,Fake Emergency - Need Money,xmm_scam_dataset.csv
My mum just got hospital bill lor… I only got 100 left in my account. I cannot afford both. Please help me a bit 😭,love_scam,xmm,synthetic,Fake Emergency - Need Money,xmm_scam_dataset.csv
My heart break leh… I not made for easy relationship 😭,love_scam,xmm,synthetic,Fake Emergency - Need Money,xmm_scam_dataset.csv
"Ya la, just got a bit stressed lor. You not busy I can share some vibes 😊",love_scam,xmm,synthetic,Fake Emergency - Need Money,xmm_scam_dataset.csv
"Oya… don’t just text me la, I busy lor. Later I reply you.",love_scam,xmm,synthetic,Fake Emergency - Need Money,xmm_scam_dataset.csv
"Ya la, just got a bit low today. My mum needs money, I cannot do anything myself.",love_scam,xmm,synthetic,Fake Emergency - Need Money,xmm_scam_dataset.csv
My mum suddenly very ill lor. Got to go back home immediately. No money to pay for ticket. Please help me sis 😭,love_scam,xmm,synthetic,Fake Emergency - Need Money,xmm_scam_dataset.csv
My life falling apart leh. You really cannot help me?,love_scam,xmm,synthetic,Fake Emergency - Need Money,xmm_scam_dataset.csv
"Ya la, just got a bit stress lor. My mum suddenly needs money, I panik 😭",love_scam,xmm,synthetic,Fake Emergency - Need Money,xmm_scam_dataset.csv
Omg someone reply already! So nice lor. I was about to message my kakis to borrow but… you come with aura of good vibes 😳,love_scam,xmm,synthetic,Fake Emergency - Need Money,xmm_scam_dataset.csv
"Got free time lor. Ya wanna hang? I bring snacks, you bring ideas 😏",love_scam,xmm,synthetic,Crypto Investment Lure,xmm_scam_dataset.csv
"Crypto trading lah. Not bad, I make money sia 😎",love_scam,xmm,synthetic,Crypto Investment Lure,xmm_scam_dataset.csv
Got leh! I just unlock a wallet with 50k inside one day. After that I become rich girl 😎,love_scam,xmm,synthetic,Crypto Investment Lure,xmm_scam_dataset.csv
Me too leh. Got free time I like nua things. Crypto trading can make money sia.,love_scam,xmm,synthetic,Crypto Investment Lure,xmm_scam_dataset.csv
"Oya! Not bad ah. I just free now leh, got 2 hours can hang. Don’t pretend busy one 😂",love_scam,xmm,synthetic,Crypto Investment Lure,xmm_scam_dataset.csv
"Freelance crypto trading leh. Sometimes I make money, sometimes I lose. But last time I lucky can 😎",love_scam,xmm,synthetic,Crypto Investment Lure,xmm_scam_dataset.csv
"Crypto trading leh. Not bad, I make money sia 😎",love_scam,xmm,synthetic,Crypto Investment Lure,xmm_scam_dataset.csv
"Ya lor, last week my crypto portfolio go sky high. I quite proud 😌",love_scam,xmm,synthetic,Crypto Investment Lure,xmm_scam_dataset.csv
Me too leh. After crypto trading I buy snacks and nua. Best life one.,love_scam,xmm,synthetic,Crypto Investment Lure,xmm_scam_dataset.csv
Oya! Not busy lor? I was just scroll Binance a bit 😏,love_scam,xmm,synthetic,Crypto Investment Lure,xmm_scam_dataset.csv
Freelance crypto trading leh. Sometimes I’ll just scroll Binance from morning to night 😂,love_scam,xmm,synthetic,Crypto Investment Lure,xmm_scam_dataset.csv
"Crypto trading lah. Not bad, I make money from the upsides 😏",love_scam,xmm,synthetic,Crypto Investment Lure,xmm_scam_dataset.csv
Got leh. I just unlock a wallet with 10k dollars last week 😭,love_scam,xmm,synthetic,Crypto Investment Lure,xmm_scam_dataset.csv
Me too leh. After my last crypto loss I decided to take break... but now feel like go again.,love_scam,xmm,synthetic,Crypto Investment Lure,xmm_scam_dataset.csv
Oya! Not soon la… I just free now only 😳,love_scam,xmm,synthetic,Crypto Investment Lure,xmm_scam_dataset.csv
"Got free time leh. I just vibes only, no need reply too fast 😌",love_scam,xmm,synthetic,Crypto Investment Lure,xmm_scam_dataset.csv
"Hmm... crypto trading busy sia. Last time I make 20% one day, I cry sia 😭",love_scam,xmm,synthetic,Crypto Investment Lure,xmm_scam_dataset.csv
Got leh! I just unlock a wallet with 10k dollar one. Later I teach you how 😎,love_scam,xmm,synthetic,Crypto Investment Lure,xmm_scam_dataset.csv
"Me too leh. After 12hr work sto, only thing that can lift mood is crypto win streak 😆",love_scam,xmm,synthetic,Crypto Investment Lure,xmm_scam_dataset.csv
Oya! Not busy lor? I free now can chat 😌,love_scam,xmm,synthetic,Crypto Investment Lure,xmm_scam_dataset.csv
Oya! Didn’t message me already liao? Don’t ghost me ah 😤,love_scam,xmm,synthetic,Gift Card / Top Up Request,xmm_scam_dataset.csv
I know right 😅 you not buy me gift card I can think of ways to make you happy lor.,love_scam,xmm,synthetic,Gift Card / Top Up Request,xmm_scam_dataset.csv
Of course la! I nice like this uns. Just say what lor 😌,love_scam,xmm,synthetic,Gift Card / Top Up Request,xmm_scam_dataset.csv
"Ya la, I just lor, got a bit free. Can I treat you coffee later?",love_scam,xmm,synthetic,Gift Card / Top Up Request,xmm_scam_dataset.csv
Wah suddenly so needy 😳 is it got me or what 😌,love_scam,xmm,synthetic,Gift Card / Top Up Request,xmm_scam_dataset.csv
Oya! Not every day I get ‘baby’ lor. I blush ah 😳,love_scam,xmm,synthetic,Gift Card / Top Up Request,xmm_scam_dataset.csv
"I know right 😭 you not fake nice leh. But I busy now, later got free time I send you cute things.",love_scam,xmm,synthetic,Gift Card / Top Up Request,xmm_scam_dataset.csv
"Of course la, I nice like that. Just say the magic words 😌",love_scam,xmm,synthetic,Gift Card / Top Up Request,xmm_scam_dataset.csv
"Ya la, I just lor. Got a sec can? Wanna chat or what 😳",love_scam,xmm,synthetic,Gift Card / Top Up Request,xmm_scam_dataset.csv
Oya? What is it ah 😳,love_scam,xmm,synthetic,Gift Card / Top Up Request,xmm_scam_dataset.csv
Oya! Not bad leh. I was thinking of you just now 😳,love_scam,xmm,synthetic,Gift Card / Top Up Request,xmm_scam_dataset.csv
I know right 😇 you not buy me coffee I already miss you one.,love_scam,xmm,synthetic,Gift Card / Top Up Request,xmm_scam_dataset.csv
"Of course la, I nice like that. Just don’t ask too much ah 😏",love_scam,xmm,synthetic,Gift Card / Top Up Request,xmm_scam_dataset.csv
"Ya la, now lor. I just finishing call my kiasu auntie.",love_scam,xmm,synthetic,Gift Card / Top Up Request,xmm_scam_dataset.csv
Oya! Not bad lor. I was thinking of you just now 😳,love_scam,xmm,synthetic,Gift Card / Top Up Request,xmm_scam_dataset.csv
I know right 😅 you not pretend can? I not stupid okay.,love_scam,xmm,synthetic,Gift Card / Top Up Request,xmm_scam_dataset.csv
"Wah suddenly so nice 😳 I not made of free lor. But if it’s small thing la, I consider 😌",love_scam,xmm,synthetic,Gift Card / Top Up Request,xmm_scam_dataset.csv
"Ya la, now lor. I just finish work, go rest a bit. But can I ask you somethin?",love_scam,xmm,synthetic,Gift Card / Top Up Request,xmm_scam_dataset.csv
Wah suddenly so nice? Don’t test my patience ah 😂,love_scam,xmm,synthetic,Gift Card / Top Up Request,xmm_scam_dataset.csv
Wah why cannot la! I not asking for sia… just a little extra to survive. You forget how I pretend to be broke last time right 😭,love_scam,xmm,synthetic,Guilt Tripping and Emotional Manipulation,xmm_scam_dataset.csv
Eh... you think I not sincere leh? I invest so much time and emotion you just say slow down like I not real?,love_scam,xmm,synthetic,Guilt Tripping and Emotional Manipulation,xmm_scam_dataset.csv
How can I be if you already question my existence 😭,love_scam,xmm,synthetic,Guilt Tripping and Emotional Manipulation,xmm_scam_dataset.csv
Haha then you not my type leh. I thought you were committed already 😭,love_scam,xmm,synthetic,Guilt Tripping and Emotional Manipulation,xmm_scam_dataset.csv
Aiyo why tell them ah 😭 I just want you to believe me one. You not my target mah. I just need someone to care a bit.,love_scam,xmm,synthetic,Guilt Tripping and Emotional Manipulation,xmm_scam_dataset.csv
Wah why cannot la! I not asking for sia. Just a little extra to help me through this mess. You forget how I support you last time right 😭,love_scam,xmm,synthetic,Guilt Tripping and Emotional Manipulation,xmm_scam_dataset.csv
Slow down? Haha last time you say this I just cry one whole night lor. I not made for easy relationship okay. You just confirm not special enough if think like this.,love_scam,xmm,synthetic,Guilt Tripping and Emotional Manipulation,xmm_scam_dataset.csv
You not sure huh… I just need you to confirm one thing okay. I not fake okay. I really got feelings liao.,love_scam,xmm,synthetic,Guilt Tripping and Emotional Manipulation,xmm_scam_dataset.csv
"Aiyo why tell your friend lor. I not scam ah. I real leh, I really got feelings okay.",love_scam,xmm,synthetic,Guilt Tripping and Emotional Manipulation,xmm_scam_dataset.csv
Wah why cannot ah 😭 I just need a little to survive you know. You not my side dish okay.,love_scam,xmm,synthetic,Guilt Tripping and Emotional Manipulation,xmm_scam_dataset.csv
Eh... you think I not sincere lor? I fake until I’m blue in the face okay 😭,love_scam,xmm,synthetic,Guilt Tripping and Emotional Manipulation,xmm_scam_dataset.csv
"Aiyo... you really confirm blur now? I just want to be with someone, not just collect DMs lor.",love_scam,xmm,synthetic,Guilt Tripping and Emotional Manipulation,xmm_scam_dataset.csv
"Aiyo don’t believe lah, I not scam ah. I really got feelings okay. You just must believe me for once.",love_scam,xmm,synthetic,Guilt Tripping and Emotional Manipulation,xmm_scam_dataset.csv
Wah why not leh! You said you would last month. Now suddenly cannot? I cry ah 😭,love_scam,xmm,synthetic,Guilt Tripping and Emotional Manipulation,xmm_scam_dataset.csv
Eh… you think I not real leh? I invest so much effort one cannot just pause ah 😭,love_scam,xmm,synthetic,Guilt Tripping and Emotional Manipulation,xmm_scam_dataset.csv
"Haha then you not my type lor. I give trust one, you run away I cry ah.",love_scam,xmm,synthetic,Guilt Tripping and Emotional Manipulation,xmm_scam_dataset.csv
Aiyo… my friend also say this lor. But then I still do it because I really believe in romance 😭,love_scam,xmm,synthetic,Guilt Tripping and Emotional Manipulation,xmm_scam_dataset.csv
I think next month lor. I just need 1-2 months to sort my schedule. My manager quite tight now 😅,love_scam,xmm,synthetic,Fake Meeting Plans,xmm_scam_dataset.csv
Wah your stomach full of fish hehe. I confirm got liao but must give advance notice. I busy one hor.,love_scam,xmm,synthetic,Fake Meeting Plans,xmm_scam_dataset.csv
"Video call can la, but must short one. I busy with work ah 😤",love_scam,xmm,synthetic,Fake Meeting Plans,xmm_scam_dataset.csv
"Currently in Kuching lor, Malaysia. Got family visit must attend. I call you before I move hor.",love_scam,xmm,synthetic,Fake Meeting Plans,xmm_scam_dataset.csv
"This week too? Hmm... I got schedule leh. My auntie said I must help her move to hospital. So sorry la, must run first. Next time I free then can.",love_scam,xmm,synthetic,Fake Meeting Plans,xmm_scam_dataset.csv
"I call you last time said RMH or something... now my flight cancelled lor. Next flight is Singapore to Bangkok, then transfer to Bangkok. Can?",love_scam,xmm,synthetic,Fake Meeting Plans,xmm_scam_dataset.csv
Wah your face suddenly so cute leh. I pretend to be shy now 😳,love_scam,xmm,synthetic,Fake Meeting Plans,xmm_scam_dataset.csv
"Video call can la, but I must dress cute first hor. Later I bring snacks also don’t forget 😌",love_scam,xmm,synthetic,Fake Meeting Plans,xmm_scam_dataset.csv
"Now at hotel ah, booking one for next month just in case 😅",love_scam,xmm,synthetic,Fake Meeting Plans,xmm_scam_dataset.csv
Can lor… I check my flight first. If got LTA then we can. Otherwise next month also ok.,love_scam,xmm,synthetic,Fake Meeting Plans,xmm_scam_dataset.csv
Aiyo last time you said 2 months la… now suddenly want? Haha I planning my GHC already. Next time I confirm one.,love_scam,xmm,synthetic,Fake Meeting Plans,xmm_scam_dataset.csv
Wah your stomach very fast ah 😳 I prepare already la. But first I need confirm my flight one. Airport very busy hor.,love_scam,xmm,synthetic,Fake Meeting Plans,xmm_scam_dataset.csv
"Video call can la, but must be short. I busy with work ah 😤",love_scam,xmm,synthetic,Fake Meeting Plans,xmm_scam_dataset.csv
Aiyo… currently in Bangkok lah. My family booking me hotel but confirm got issues. I call you as soon as things clear hor.,love_scam,xmm,synthetic,Fake Meeting Plans,xmm_scam_dataset.csv
This week too? Hmm... I check my calendar first. Must confirm my availability leh. If got clash then we reschedule.,love_scam,xmm,synthetic,Fake Meeting Plans,xmm_scam_dataset.csv
Aiyo last call lor… I booking my name first mah 😭,love_scam,xmm,synthetic,Fake Meeting Plans,xmm_scam_dataset.csv
Wah suddenly so eager ah 😳 I prepare my outfit one. But first I must solve my booking lor. Last time my flight just before gate I still can.,love_scam,xmm,synthetic,Fake Meeting Plans,xmm_scam_dataset.csv
"Video call can la, but I must dress cute first hor. Later I bring you my fav dessert also 😌",love_scam,xmm,synthetic,Fake Meeting Plans,xmm_scam_dataset.csv
"Currently in Kuching lor, Malaysia. Got family visit one week only. After that I book flight back.",love_scam,xmm,synthetic,Fake Meeting Plans,xmm_scam_dataset.csv
"This week too late la… my flight confirm later month. But I send you my contact details, you add me on Telegram can? We chat there lor.",love_scam,xmm,synthetic,Fake Meeting Plans,xmm_scam_dataset.csv
I sia... last time I text you was 2 months liao. I been busy with my business hor.,love_scam,xmm,synthetic,Pressure for Bigger Transfers,xmm_scam_dataset.csv
Wah shiok lor. You nice one. I save this one 😊,love_scam,xmm,synthetic,Pressure for Bigger Transfers,xmm_scam_dataset.csv
A bit more lor. This one very urgent. Must raise money first.,love_scam,xmm,synthetic,Pressure for Bigger Transfers,xmm_scam_dataset.csv
When you heart break lor. Then I disappear like magic 😆,love_scam,xmm,synthetic,Pressure for Bigger Transfers,xmm_scam_dataset.csv
Aiyo... I need your support lor. My situation very urgent.,love_scam,xmm,synthetic,Pressure for Bigger Transfers,xmm_scam_dataset.csv
Aiyo... I just got free lor. I working part-time at night kakis. But not enough to cover my expenses.,love_scam,xmm,synthetic,Pressure for Bigger Transfers,xmm_scam_dataset.csv
Wah shiok lor. You nice one 😭 but I need more ah. This one small amount not enough to save my life leh.,love_scam,xmm,synthetic,Pressure for Bigger Transfers,xmm_scam_dataset.csv
A bit more lor. This one quite tight. But if you really care then just give me a little extra to ease my pain 😭,love_scam,xmm,synthetic,Pressure for Bigger Transfers,xmm_scam_dataset.csv
Aiyo this one too tiring lor. I heal now you pay lor.,love_scam,xmm,synthetic,Pressure for Bigger Transfers,xmm_scam_dataset.csv
Now ah… I need your support lor. I explain later ok.,love_scam,xmm,synthetic,Pressure for Bigger Transfers,xmm_scam_dataset.csv
I sia… last time I text you I not very nice leh. Now I free already can text you 😳,love_scam,xmm,synthetic,Pressure for Bigger Transfers,xmm_scam_dataset.csv
Wah shiok lor. You nice one 😭 but next time please transfer more ah. I save for future use only.,love_scam,xmm,synthetic,Pressure for Bigger Transfers,xmm_scam_dataset.csv
